"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3390","CFAP43",5.69226240162904,-0.118712550819735,1.6620482571595,-0.071425453688462,0.943059152226195,0.998286486714326
"3391","CFAP44",56.5783679869013,0.655236811656851,0.898950994527225,0.728890468608305,0.466068665607235,0.920887332826922
"3393","CFAP45",9.73242220097407,-0.313140088393757,1.47391016876583,-0.21245534160061,0.831751814699338,0.992413923098632
"3394","CFAP46",4.27012387039124,5.202942394388,2.89742609174338,1.79571185929971,0.0725403547945627,0.565424924259626
"3395","CFAP47",2.52888815282739,4.4337344638153,3.04981552921283,1.45377135808593,0.14600970683333,0.702728548403901
"3396","CFAP52",3.43497550667179,4.89693216507656,2.13832524162593,2.2900782676788,0.0220167799311899,0.3581155361071
"3398","CFAP54",2.43082393641485,-0.793085864477352,2.23733601550702,-0.354477762383683,0.722980866565566,0.978545684003684
"3399","CFAP57",11.8719800920887,-0.51577346293671,1.43346980680032,-0.359807692139662,0.718990950438308,0.97764186406093
"3402","CFAP61",5.63442688819215,-1.82662647087489,1.82613014551189,-1.00027179079444,0.317178994906453,0.843816712388459
"3403","CFAP65",3.0500307266537,-3.40698573172626,2.15300688381572,-1.58243141595913,0.11355111760238,0.651891978121677
"3404","CFAP69",14.6891743912157,-1.72508219968154,1.44289256612711,-1.19557217230099,0.231863556264691,0.784760169946712
"3405","CFAP70",4.97836356427976,-2.05779557999264,2.11777904172426,-0.971676241690078,0.331211639855158,0.850975073168097
"3409","CFAP97",73.4980731516747,0.17593352842684,0.468031089071145,0.37590137179989,0.706990220637593,0.976535452556812
"3410","CFAP97D1",1.61081830024876,-0.206641713132518,3.08821980064203,-0.0669128904262442,0.946651050962728,0.998286486714326
"3411","CFAP99",2.67814549210838,1.77718005055521,2.10680744006072,0.843541757429902,0.398925522168422,0.892374312407627
"3416","CFDP1",161.155671117759,-0.146893079546921,0.451377933575532,-0.325432566858832,0.74485371095902,0.980303100874488
"3417","CFH",1.5254393034095,0.105163616333958,3.09432481813529,0.0339859654415117,0.972888342191974,0.998372505038111
"3423","CFI",10.5070652056362,-1.22584252546024,1.33854076264827,-0.915805151152019,0.359769101275653,0.871320713930988
"3424","CFL1",5091.81373100217,-0.100396393824305,0.266054657935589,-0.377352513214074,0.705911651732977,0.976535452556812
"3425","CFL1P1",1.56067848073325,2.95357694154231,2.78900709936434,1.0590066056897,0.2895967713571,0.822335667381527
"3426","CFL2",238.011448782939,0.286596269862812,0.616215295170933,0.465091133097099,0.641866195503749,0.966126043555335
"3427","CFLAR",264.427927132922,0.404224244187275,0.663529913860205,0.60920274390589,0.542390061796069,0.944471786868774
"3428","CFLAR-AS1",5.36243901555109,0.238145762947704,1.7790286851744,0.133862801051102,0.893511065941801,0.995602245962101
"3429","CFP",53.910766898754,1.01418035796925,0.844991787612041,1.20022510613428,0.230051927306691,0.783894677929065
"3430","CFTR",3.36241086653424,1.28133777972183,2.66644593676941,0.480541443594487,0.630842441456135,0.964955740421821
"3433","CGAS",11.2710086380571,0.804076199640253,1.55766754136889,0.516205273773392,0.605711047312382,0.961040186529089
"3438","CGB7",2.23526501958252,4.28984644112517,3.04338130183617,1.4095658794174,0.158667907969473,0.720607213221453
"3440","CGGBP1",321.834526284985,0.187084750762604,0.323185958267051,0.578876482647227,0.562672519586255,0.948203675374896
"3441","CGN",107.716476890425,0.191007495703443,0.772162510282236,0.247366963767287,0.804624238931302,0.98930487152497
"3442","CGNL1",391.941010503219,-0.515771173808117,0.453097195018561,-1.13832347557788,0.254985434885534,0.797345376434813
"3443","CGREF1",15.0130153106493,-0.554207028025872,1.36591605019473,-0.405740182895474,0.68493351408008,0.975021562936198
"3444","CGRRF1",87.1484325082233,-0.0737727417043249,0.693474565648907,-0.106381322918878,0.915279811132781,0.996293394859113
"3445","CH17-340M24.3",2.18983923974079,0.62467295983325,2.20473964744352,0.283331848528048,0.776922465503028,0.985379182931971
"3446","CH25H",12.4268147060349,1.14213922243245,1.85321723440764,0.616300777494942,0.537696025815732,0.943610052383454
"3447","CHAC1",62.1394065207451,-1.12451485573314,0.9506118404315,-1.18293798573212,0.236833725749333,0.786998765840626
"3448","CHAC2",29.0770598426544,-0.407427987469035,0.883359274118323,-0.461225686316235,0.644636694851934,0.967046604453718
"3449","CHAD",17.2436545065087,0.611370746718826,0.8574598723626,0.71300216654371,0.475844416483711,0.923926531327862
"3450","CHADL",17.0800184932441,0.159489000708849,1.07166248286358,0.14882390982157,0.881692583429609,0.99488839420946
"3451","CHAF1A",89.9359082015207,-0.659645143172289,0.888151941956035,-0.742716546584934,0.457653309784316,0.918510642613028
"3452","CHAF1B",92.6800395188041,-0.296190030523828,0.784476593254615,-0.377563885360815,0.705754597432539,0.976535452556812
"3453","CHAMP1",111.074070215394,0.148526451120228,0.746361935450383,0.19900057072257,0.842262298150317,0.992413923098632
"3454","CHAT",1.55605142735663,3.76840615651786,3.1881721827611,1.18199580841153,0.237207364033964,0.786998765840626
"3455","CHCHD1",103.989832296158,-1.10597135744681,0.526280028185941,-2.10148836781633,0.0355981180351913,0.431559434354991
"3457","CHCHD2",1269.7382247115,-1.1566020354219,0.330026496920919,-3.50457325764072,0.000457339722072129,0.0655544856460485
"3458","CHCHD3",157.053116348671,-0.723059892493155,0.373146622291599,-1.93773666783486,0.0526553579362606,0.504154620155919
"3459","CHCHD4",30.6159980618091,-1.24385630634053,0.522335241483735,-2.38133713284836,0.017249916787674,0.323129257611239
"3460","CHCHD5",66.043448341117,-0.327714152063322,0.84614681133407,-0.38730176332714,0.69853282026613,0.975629424404604
"3461","CHCHD6",18.1460613383834,0.0168597563394283,1.06027834999149,0.0159012549294849,0.987313168840642,0.999885441252755
"3462","CHCHD7",64.3722274068144,-0.05738152288354,0.438195253955021,-0.130949667678122,0.895815123805278,0.995602245962101
"3463","CHD1",398.545822051588,0.479370718012505,0.274966434770728,1.74337903610749,0.0812674277379851,0.585195102726515
"3464","CHD1L",95.2450684744721,0.235707616777854,0.663711834728873,0.355135473626353,0.722488102368467,0.978379248019672
"3465","CHD2",1920.52632578827,0.871456066544879,0.23661143227402,3.68306830388332,0.000230443380709855,0.0531935149186619
"3466","CHD3",1432.12374777372,-0.0350337362602154,0.22845056324274,-0.153353687392708,0.878119364907749,0.994339910317925
"3467","CHD4",2676.83977872012,0.0950694722701616,0.328560949147286,0.289351100661522,0.772312711183063,0.984502166505855
"3468","CHD5",65.3221735358712,-0.12187160631073,0.766502981879241,-0.158996910895163,0.873671307621343,0.994290620753876
"3469","CHD6",1389.57787140812,0.743451699325604,0.29406566443855,2.52818261099966,0.0114654699884111,0.276536770414401
"3470","CHD7",770.054993714381,0.606863764093534,0.252061195177621,2.40760488208386,0.0160575491471105,0.317794434234484
"3471","CHD8",1648.48503648776,0.550243492465106,0.233354865734927,2.35796879885993,0.0183752373310004,0.332751374359058
"3472","CHD9",1355.70878857619,0.908162182436293,0.341637180444477,2.65826506721182,0.00785440905938237,0.234046590232626
"3473","CHDH",80.3710946293856,-0.294637038580785,0.880296113575354,-0.33470219172513,0.737849747964128,0.980303100874488
"3474","CHEK1",71.3623701889706,-0.318278974539783,1.12603236711565,-0.282655262703559,0.777441113416349,0.985379182931971
"3475","CHEK2",29.8102653038545,-0.680197335993296,1.13814783254944,-0.597635312865869,0.550083296405517,0.946587431745777
"3476","CHEK2P2",2.82158198634953,4.60793209591091,3.17924353756308,1.44938003064809,0.147231482295463,0.705397588871973
"3477","CHERP",543.622586974477,-0.1928791051095,0.256270499939857,-0.75263873584656,0.451667033882895,0.916080014981047
"3478","CHFR",118.517588381118,0.400533041609719,0.429587979603206,0.932365570330147,0.351147631631013,0.863867017874366
"3481","CHI3L1",75.4683802878464,0.198947403697519,1.05677395750237,0.188259184743463,0.850673479085889,0.992838797600056
"3485","CHIC1",35.3740026251012,0.456399163014894,0.926339705254123,0.492690921512093,0.622230993309215,0.96447765785826
"3486","CHIC2",96.7549085505703,0.395691865479684,0.398401712913248,0.993198203356735,0.320613373739563,0.846365974282934
"3487","CHID1",99.5251162162488,0.286263548161612,0.455577417027188,0.62835324461337,0.529772558807217,0.941716907228538
"3489","CHKA",63.4849042468218,0.344030512491159,0.605892986934775,0.567807384983306,0.570165764716123,0.950339561199764
"3492","CHKB-DT",4.72810746673569,0.718834747810348,1.82164632466086,0.394607195743211,0.693132802200939,0.975629424404604
"3493","CHL1",14.317268503345,1.2297336119966,1.09381865891438,1.12425729984997,0.260903887395394,0.801747180941517
"3496","CHM",163.784950188009,0.819382224662726,0.261925607861263,3.12830131942173,0.00175819833630231,0.124160477655111
"3497","CHML",66.0596684582296,0.417996139672781,0.533873996635513,0.782949052223939,0.433657030792448,0.908782101241399
"3498","CHMP1A",225.680026007127,-0.841197043715055,0.230322846833348,-3.65225185117527,0.000259950750598148,0.055667043869054
"3499","CHMP1B",271.489108457866,-0.118434127633388,0.216112836054426,-0.548019866823462,0.58367826152889,0.954249391694218
"3500","CHMP1B2P",8.85899486055022,0.718351366431386,1.95037109753927,0.368315223363242,0.712638202558272,0.977246831487998
"3501","CHMP2A",757.745245774895,0.177295120948915,0.410955943858948,0.431421235288831,0.666162112174217,0.970808614163687
"3502","CHMP2B",83.409839853897,0.0830177195220657,0.405183080326858,0.204889403217666,0.837658534598887,0.992413923098632
"3503","CHMP3",60.5151311961969,-0.0674469638595647,0.927402170576973,-0.0727267694635687,0.942023545999487,0.998286486714326
"3504","CHMP4A",114.052715825143,-0.310485253653115,1.14630219955138,-0.270858115577749,0.786500160113141,0.986454335759264
"3505","CHMP4B",1368.21025480661,-0.707330345709623,0.227126316227904,-3.11425975402987,0.00184407065600065,0.12745226236325
"3506","CHMP4C",50.0015931719141,-0.278925104377658,1.09025332739113,-0.255835132413765,0.798078144683771,0.987128806096684
"3507","CHMP5",211.40939520471,-0.00876019460385384,0.289936867057537,-0.0302141452129143,0.975896267433645,0.998372505038111
"3508","CHMP6",67.9036283733976,-0.842720947125051,0.388209218971446,-2.17079066117447,0.0299470002031493,0.405082177785978
"3509","CHMP7",139.286120403202,-0.448176861061103,0.379805021249072,-1.18001826196814,0.237992951724758,0.78713932340079
"3510","CHN1",29.6461409857082,-1.45542863791607,1.15403342064644,-1.26116680147859,0.207248756914573,0.76783596458918
"3511","CHN2",72.3317612705314,0.31373112680153,0.712540237817346,0.440299522961049,0.659720186194214,0.969568582004587
"3513","CHODL",2.01132518511198,1.2584789788751,2.28819375435132,0.549987944194815,0.582327642532718,0.95368022835866
"3515","CHORDC1",82.3080303253927,0.557240534668803,0.390778869842288,1.42597406787551,0.153875827585421,0.713290100007588
"3516","CHP1",615.12931588816,-0.346994617717658,0.339041298963088,-1.02345825944773,0.30609122569419,0.834939448356129
"3517","CHP2",42.4263522161578,-0.00164914253840598,1.21403346054666,-0.00135839957628795,0.998916154284006,0.999909246892857
"3518","CHPF",370.798157803289,-1.02805007504817,0.46164102032863,-2.22694697779745,0.0259508176416663,0.380892677406741
"3519","CHPF2",327.458122840701,0.129525226385117,0.361573298036512,0.358226747075881,0.720173632371796,0.97764186406093
"3520","CHPT1",1319.4085216843,-2.04285292948007,0.892365585402986,-2.28925561776067,0.0220645047775346,0.35847761235457
"3521","CHRAC1",172.733379575608,-0.305979208691705,0.376520652167459,-0.812649205110853,0.416419211690675,0.901208584090642
"3522","CHRD",38.862284737639,0.0150209426795532,0.91479431096413,0.0164200219650712,0.986899306683874,0.999885441252755
"3523","CHRDL1",302.072369875317,1.78021853730032,0.482825276722625,3.68708645368422,0.000226836308960347,0.0531935149186619
"3524","CHRDL2",4.33065865067197,-1.01106726930293,1.56921697548328,-0.644313237174579,0.519372333596989,0.938631286935332
"3527","CHRM2",2.70505207242954,4.5202045278731,3.17995621797881,1.42146753540719,0.155180885031302,0.716490186463275
"3528","CHRM3",38.6321026844631,0.933488240123501,1.37264751383983,0.680064059207868,0.496463900408819,0.929616507215188
"3530","CHRM3-AS2",3.58679821473207,4.95527924296875,2.07299375969839,2.39039756863027,0.0168301431168131,0.321641298213812
"3531","CHRM4",3.54650907869311,-2.42024880888855,3.03888814212451,-0.79642576353486,0.425784608481283,0.905142402959732
"3532","CHRM5",1.37842798057475,3.59929179063663,3.19067177143454,1.12806708068827,0.259291590452434,0.80052956899454
"3533","CHRNA1",26.5348086928908,-0.907736421253248,3.00426711100723,-0.302149039254008,0.762538450413839,0.981823517926168
"3534","CHRNA10",8.10184833432277,-0.703988395997247,1.38652459798491,-0.507735958684312,0.611638527095864,0.962454586502425
"3535","CHRNA2",25.4100779802616,-0.626732043820945,1.20170894557105,-0.521533975536082,0.601994843837635,0.959761600714399
"3536","CHRNA3",1.9485766456179,0.726244120935155,2.21455998506021,0.327940595799851,0.742956578499677,0.980303100874488
"3537","CHRNA4",10.9718540742489,-0.558470997942472,1.51198581413405,-0.369362591052034,0.711857477639954,0.977246831487998
"3538","CHRNA5",17.1740969754524,-0.731762127089876,1.51903728597514,-0.481727561163926,0.629999494440965,0.964679135088174
"3541","CHRNA9",3.86423750292585,1.71499622376764,1.95839656448074,0.875714477278183,0.381185273001524,0.880660134459205
"3542","CHRNB1",59.7396200214057,0.573962136666974,0.718454304213038,0.798884679653588,0.424357283171457,0.904987873917207
"3543","CHRNB2",9.51452792774467,0.0518969927401595,1.28521796218641,0.0403799155217783,0.967790242279809,0.998372505038111
"3547","CHRNE",10.8297911495538,1.16929172984747,1.15631925982859,1.01121876152163,0.311911738101335,0.839360488924322
"3548","CHRNG",12.4059688369667,0.0827849634084516,1.36336060037479,0.0607212526060192,0.95158120577781,0.998286486714326
"3549","CHROMR",24.4720097279204,-0.250149379463863,1.23173828625651,-0.203086469142821,0.839067447419692,0.992413923098632
"3550","CHST1",164.541484523253,-0.0345276957116828,0.641674952081767,-0.0538087011183243,0.957087577074863,0.998355001438543
"3551","CHST10",28.2848311024266,1.2810610401249,1.41186190113807,0.907355768359685,0.364218691794197,0.873970407938743
"3552","CHST11",106.019007591214,-0.127085639991606,0.611440448606982,-0.207846308305477,0.835348973293256,0.992413923098632
"3553","CHST12",328.17585580338,-0.443144299789959,0.339112584300768,-1.30677633418913,0.191288684888303,0.756972626814114
"3555","CHST14",81.2964219283663,-1.11392319654212,0.519535091034764,-2.14407691754469,0.032026724225314,0.41673074154149
"3556","CHST15",168.745002260423,-0.312199827227848,0.423193572311295,-0.737723461920159,0.460682511844808,0.918992475544286
"3557","CHST2",36.1532112034718,0.334580378915595,0.810657754653996,0.41272704417464,0.679806608358585,0.974582934508085
"3558","CHST3",155.01849329967,-0.195324988644644,1.04841029110974,-0.186305867369819,0.852204906523267,0.992838797600056
"3560","CHST5",1.5977469680443,3.81285632484546,3.18756124486734,1.19616723631114,0.231631303691113,0.784760169946712
"3561","CHST6",12.0423499874478,0.119635702307052,1.23964856291916,0.0965077570253709,0.923117313469573,0.996888280774215
"3562","CHST7",26.0088911052402,-0.261279470786162,0.936783645744281,-0.278911221361656,0.780312956736845,0.985760937434068
"3563","CHST8",3.742738892106,-1.8087994325755,2.15532974312336,-0.839221672853783,0.401344927561914,0.893528402608705
"3565","CHSY1",296.169665697717,-0.224526128522388,0.343469271392004,-0.653700773907471,0.513304604563398,0.935829765848349
"3566","CHSY3",14.3251170101328,2.53841337519594,1.24638687414557,2.03661754456142,0.0416883832362447,0.462239128908929
"3567","CHTF18",89.7422013849623,-0.0317860227717767,0.812890869802993,-0.0391024477608909,0.968808709432393,0.998372505038111
"3569","CHTOP",392.529335097027,0.06289572346585,0.35037617932484,0.179509130977589,0.857537948298645,0.992838797600056
"3570","CHUK",207.893681542804,0.53425217668656,0.500102703931602,1.06828491925056,0.285392009046593,0.8181544465797
"3571","CHURC1",66.1734430346812,-0.612588681426362,0.626508179998095,-0.977782415272254,0.328181949988733,0.849944305628184
"3573","CIAO1",295.919940266005,-0.379471941911153,0.230833935319079,-1.64391748287189,0.100193248355704,0.628071148390987
"3574","CIAO2A",148.484902412411,-0.697467725633737,0.359439893287527,-1.94042936985799,0.0523275301455389,0.503012179992865
"3575","CIAO2B",113.045894534473,-0.35368302736282,0.513049921544949,-0.689373514175331,0.490588246439608,0.928796609049661
"3576","CIAO3",64.1801123896444,-0.858461322047276,0.737589863394801,-1.1638735354851,0.244475265891966,0.789768434197903
"3577","CIAPIN1",92.684402611517,0.0447061345657635,0.579810539688587,0.077104729054727,0.938540230961176,0.998286486714326
"3578","CIART",36.0849170222907,0.682726736767665,0.771601740578725,0.884817517720474,0.376255059818496,0.879847215603808
"3579","CIB1",425.321455785961,-0.197823765627826,0.396237078124765,-0.499256068018795,0.617599000150431,0.963397961121363
"3580","CIB2",354.716889848346,-1.25007114304686,0.458940844475998,-2.72381758584626,0.00645321381264376,0.21680422522111
"3583","CIC",1944.26688868404,0.258741889071647,0.20894622598229,1.23831807851642,0.215598142999016,0.773727382808849
"3585","CIDEB",2.3619795387581,1.3266692346934,2.59514672518378,0.511211648196673,0.609202863175468,0.961651639849758
"3586","CIDEC",278.560096231335,-1.03543457278476,0.990820710314865,-1.04502717999881,0.29601040768696,0.82711664616067
"3587","CIDECP1",187.112497187148,-1.07767333852409,0.888145490151115,-1.21339729861233,0.224977958645783,0.778301937621255
"3588","CIITA",17.0201697588348,1.08139651697782,0.876069279423669,1.23437328802264,0.217063837968532,0.774348076926369
"3589","CILK1",140.515159619481,-0.216180619974698,0.284743018484629,-0.759213065609784,0.447725111465352,0.914004080839375
"3590","CILP",473.989434786752,0.648246455626948,0.90524731547071,0.716098732963238,0.473930386094502,0.923566067128923
"3591","CILP2",3.10535870196735,-0.782753088372604,2.6484686416049,-0.295549313318763,0.767574287182273,0.983482221768866
"3592","CINP",50.0319126743273,-0.642083261743158,0.615065281620509,-1.0439270121888,0.296519159576848,0.82745726060232
"3593","CIP2A",34.6045460535578,0.240852564702156,0.77138099944795,0.312235542325422,0.754861522490409,0.981232892120393
"3594","CIPC",150.96473338426,0.12525141280357,0.414936921723741,0.301856514197984,0.762761446925858,0.981823517926168
"3595","CIR1",107.021032511556,0.158226457930198,0.308497457299555,0.512893880277781,0.60802555447064,0.96152676512723
"3596","CIRBP",295.799513802296,-0.244413196965891,0.339820758597723,-0.719241514186675,0.471992124681362,0.922801454634973
"3597","CIRBP-AS1",5.67221975560469,1.7532608029088,1.74284825466302,1.00597444339628,0.314427863913927,0.840537985055159
"3598","CISD1",30.3020965003842,-1.33844776762226,1.05886907717646,-1.26403518288712,0.20621739918336,0.76783596458918
"3599","CISD2",33.1559152065135,-0.211580047231947,0.88756074993245,-0.238383735702654,0.811583480900283,0.990747557471545
"3601","CISH",72.4812499585637,-0.0956746382268926,0.346477709000347,-0.276135046329335,0.782444343645589,0.985884805605309
"3603","CIT",280.267781250477,0.213860545553705,0.600821122689001,0.355947115501803,0.721880170376681,0.978190499902103
"3604","CITED1",5.65380757583117,-0.320941389382,2.04552182941995,-0.156899518140566,0.875324039623177,0.994290620753876
"3605","CITED2",996.522024497925,-0.302940577067799,0.474422972307397,-0.638545337706606,0.523118751046883,0.939657673684416
"3606","CITED4",78.8342988476097,-0.730173110600839,0.8548941741989,-0.854109353692889,0.393044401711195,0.888879028971303
"3607","CIZ1",414.691786471949,-0.435198514541157,0.659171211962531,-0.66022075394563,0.509112175761983,0.934201603463315
"3608","CKAP2",92.8286338510652,-0.358775859804154,1.06475177067931,-0.336957279324604,0.73614910486573,0.980303100874488
"3609","CKAP2L",76.2178020508391,0.197305536826688,0.980564726227922,0.201216229331124,0.840529501845755,0.992413923098632
"3610","CKAP4",557.192526334855,-0.567532440207125,0.72570458129545,-0.782043347713235,0.43418909894548,0.909091417676636
"3611","CKAP5",776.483775997323,0.542532011888823,0.276166648501824,1.9645095265196,0.0494710325991651,0.493868443333819
"3612","CKB",695.125887856114,-0.17043816954537,0.527988620742464,-0.322806520537693,0.746841774492178,0.980303100874488
"3613","CKLF",21.8835197463036,-1.24923408071662,1.84178161716042,-0.678274812321471,0.497597465723823,0.929999119113342
"3616","CKMT1A",27.5788146111928,-0.475956613184955,1.0069555712062,-0.472668930779957,0.636449395949762,0.965750590868056
"3617","CKMT1B",11.7444088678791,-1.59172984647975,1.93164312447955,-0.824028945257999,0.409923111421329,0.89961395016702
"3619","CKMT2-AS1",34.5941095328832,1.88686814051145,1.15254100210323,1.63713753963475,0.101601734342142,0.630571005398587
"3620","CKS1B",77.9680027035057,-0.126487825299052,0.809184053406927,-0.15631527186738,0.875784519101129,0.994290620753876
"3621","CKS2",60.5999621574926,-0.200452185872186,1.04156051634474,-0.192453710299671,0.847386823894905,0.992593937216176
"3622","CLASP1",866.775024249479,0.518899125670114,0.371167565249968,1.39801850768036,0.162107509513817,0.725276641816802
"3623","CLASP2",484.998597729802,0.231833719815444,0.327339655201636,0.708235974870317,0.478798729203509,0.925061986264756
"3624","CLASRP",270.552693248452,0.345516771583615,0.422716652924312,0.817372036784841,0.413715850917394,0.900965930476682
"3625","CLBA1",61.4369995840379,0.144083675984554,0.691898222116504,0.208244032689959,0.835038429010537,0.992413923098632
"3628","CLCA2",586.503510506578,0.538652010238754,1.23225971175731,0.437125392560784,0.662020412940022,0.970090407666056
"3630","CLCA4",14.807292466116,-0.680199728038998,1.41176899093133,-0.48180667829393,0.629943284800483,0.964679135088174
"3631","CLCA4-AS1",2.20674729486747,1.45364350252095,2.62242612775871,0.554312469332863,0.579365018065115,0.953219830703449
"3632","CLCC1",100.255541614016,0.0439067405185709,0.389242805972521,0.112800390514271,0.910188808734621,0.995975580100663
"3633","CLCF1",30.7443116964811,-0.399284041380476,0.873758261268247,-0.456973122979027,0.647690363979587,0.968087374322392
"3634","CLCN1",39.5237252115722,-2.60900076639621,3.00406895138944,-0.868488975657331,0.385126704870939,0.883599077368796
"3635","CLCN2",81.7867170553392,-0.307891328155362,0.585533789641717,-0.525830163181116,0.599006215089357,0.959443282216089
"3636","CLCN3",439.283858621232,0.379517956772571,0.276344266298083,1.37335202158021,0.169642937502732,0.734312028966015
"3637","CLCN4",161.609680512638,0.0637626840969654,0.629713441216467,0.101256666800362,0.919346714217614,0.996293394859113
"3638","CLCN5",187.378629294973,0.54583822314785,0.332091165392557,1.64363969906464,0.100250648554355,0.628071148390987
"3639","CLCN6",243.910717079684,0.413776519479165,0.347679179950736,1.19011014561699,0.234003103140181,0.786519436937149
"3640","CLCN7",168.737907301424,0.0319606091408696,0.346008486472971,0.0923694371391271,0.926404521221267,0.997241481389956
"3642","CLCNKB",1.43456343673281,-1.10330269408341,3.09033723820284,-0.357016923733871,0.721079136227295,0.97764186406093
"3643","CLDN1",1005.32211660234,0.0945845652421584,0.8178285435599,0.115653294308419,0.907927323507432,0.995975580100663
"3644","CLDN10",21.959345832643,-0.544059582102395,0.84905307558552,-0.64078394831466,0.521663063244433,0.939657673684416
"3646","CLDN11",17.3551209411623,0.99591201006501,1.27008490653431,0.78413026163941,0.43296368035795,0.908664047137356
"3647","CLDN12",94.275257153087,0.751907810351609,0.392660290650243,1.91490667188794,0.0555044068059504,0.515431205103951
"3648","CLDN14",12.4502892221181,-1.07637423128523,1.31657275715521,-0.817557727391388,0.413609773825349,0.900965930476682
"3649","CLDN15",16.1170563070172,0.224663807809345,1.42309872666709,0.157869446159585,0.874559674539638,0.994290620753876
"3650","CLDN16",4.51590078206172,0.03975050645159,2.58344274423947,0.0153866411555763,0.987723720980166,0.999885441252755
"3651","CLDN17",1.57233621577165,1.12509614756749,2.7774527873206,0.405082006327411,0.685417232417724,0.975021562936198
"3652","CLDN18",2.50412232921461,0.58090326225099,2.592520284125,0.224068936242499,0.822703663238059,0.992331850944303
"3653","CLDN19",3.77237319764732,0.559439965470979,1.74131347634395,0.321274700432214,0.74800222711619,0.980303100874488
"3654","CLDN2",7.80557381248602,6.0728342164759,2.05766543545202,2.95132246080706,0.00316416391431753,0.166883826151572
"3655","CLDN20",8.90161207125876,0.876516840399603,1.36598095081941,0.64167574216449,0.521083742801536,0.939610677138531
"3657","CLDN23",12.2929803349279,0.252551564317101,1.29330445448335,0.195276188403751,0.84517673712318,0.992593937216176
"3660","CLDN3",193.05231859058,-2.33940651586076,0.883416765168796,-2.64813461561799,0.00809372891117034,0.236219930487917
"3662","CLDN4",193.732100009326,-0.378748774307903,0.641824723935167,-0.590112471806496,0.555115247940664,0.947575830471407
"3663","CLDN5",17.7263850839663,-1.72452886356055,0.806884770084015,-2.13726783240807,0.0325762136390971,0.4169444087672
"3665","CLDN7",117.57416922068,-0.907218190649492,0.811956654709945,-1.11732342531705,0.263856063009162,0.802174963680197
"3666","CLDN8",15.1852471228522,-0.00196008649181594,1.79533384885582,-0.00109176713460013,0.999128896032363,0.999909246892857
"3667","CLDN9",14.9941700544796,-0.578537386215527,1.13433333008354,-0.510024144466356,0.61003454667823,0.961663328838923
"3668","CLDND1",222.821590613873,-0.0517977540018211,0.296262364026559,-0.174837442386633,0.861207366674281,0.992838797600056
"3669","CLDND2",3.53047687575046,2.76236829595589,1.94879802647403,1.41747285169097,0.156344726230436,0.716943024772905
"3670","CLEC10A",2.18993511311177,-3.99763221056382,2.90582467424808,-1.37573069909948,0.16890502384011,0.733854501108179
"3671","CLEC11A",48.1057277913008,-0.076239226269483,1.02688425145297,-0.0742432520136617,0.940816830663518,0.998286486714326
"3676","CLEC16A",401.826442134276,0.11814258601033,0.249036545782517,0.474398589327945,0.63521569881993,0.965750590868056
"3686","CLEC2D",19.3514015175578,0.222333592025129,1.31327965300659,0.169296456787496,0.865563462830714,0.993768242185569
"3689","CLEC3B",371.747054752499,0.393212044936382,0.503194121196978,0.781432112126082,0.434548390490964,0.909138814372981
"3701","CLEC7A",2.18757849121581,1.42427373152859,2.20081586559552,0.647157153759974,0.517530238320401,0.93762499196052
"3704","CLGN",3.27788687565556,1.49324915631053,2.62725447025578,0.568368680390963,0.569784652458058,0.950211335409038
"3705","CLHC1",17.9116703221652,-0.287802148156381,1.30204544435511,-0.221038481724367,0.825062469857041,0.992413923098632
"3708","CLIC3",136.195230853765,0.0295664994206281,0.866888907015853,0.0341064456833422,0.972792268564922,0.998372505038111
"3709","CLIC4",442.304449873986,0.0605339145801965,0.220711563670689,0.274267073158504,0.783879386451298,0.986021060279802
"3710","CLIC5",124.138225557779,-1.37748079147997,1.05998887043297,-1.29952382511084,0.193764222529635,0.75883561994023
"3712","CLINT1",803.808014539158,0.593510685229217,0.287876429499943,2.06168558593066,0.0392376797542929,0.450268276053177
"3713","CLIP1",1204.33864069207,0.628949508923828,0.319708413256733,1.9672597993809,0.049153267094441,0.493244386784413
"3714","CLIP1-AS1",8.57180989242558,1.42908901039687,1.68917252015894,0.8460290428253,0.397536542674411,0.892074355027925
"3715","CLIP2",199.725480607324,0.230875479567034,0.410940281940046,0.561822458672274,0.574236988790877,0.951629752543331
"3716","CLIP3",93.3287634780006,0.324954394120291,0.46765286118172,0.694862409906268,0.487141531968573,0.927029292206576
"3717","CLIP4",95.9053693902149,-0.109892439256444,0.484989256482117,-0.226587368251312,0.820744615519015,0.992069867084466
"3718","CLK1",463.413696849392,1.17801835346843,0.435156374121871,2.70711501318493,0.00678707395168543,0.220134037257768
"3720","CLK2P1",21.4636355259885,-0.427570734904092,0.890813758915579,-0.479977695253147,0.631243253243438,0.965114477016971
"3721","CLK3",602.795355192795,0.145363384262794,0.378677646609516,0.3838710458996,0.701074027339802,0.97593021719806
"3722","CLK4",326.153999600823,0.323198252336328,0.335543398980172,0.963208494992404,0.335442902845993,0.853782182221955
"3726","CLMN",125.09946261083,-0.54717056847664,0.523081572714995,-1.04605208253966,0.295536986762677,0.826833685301403
"3727","CLMP",223.383675167545,-0.0260567381713479,0.241232537643108,-0.108015023288018,0.913983775074526,0.996268098747371
"3728","CLN3",77.8130653745098,-0.721096810547933,0.987762959576534,-0.730030219858695,0.465371712771258,0.920887332826922
